"Campaign_ID","Target_Audience","Age_Group","Customer_Type","Campaign_Goal","Duration","Channel_Used","Conversion_Rate","Spend","ROI","Location","Language","Clicks","Impressions","Customer_Segment","Date","Company","FullState"
390013,"Men","25-34","Men 25-34","Brand Awareness",30,"Facebook",0.11,4743.83,0.81,"Austin","French",12073,37280,"Fashion",2022-06-03,"Vogue Visions","Texas"
208860,"Women","18-24","Women 18-24","Increase Sales",45,"Facebook",0.07,9277.78,0.83,"Miami","French",24375,73720,"Food",2022-05-03,"Bistro Bliss","Florida"
509819,"Men","25-34","Men 25-34","Market Expansion",60,"Facebook",0.03,11722.51,5.76,"New York","English",31038,93455,"Fashion",2022-09-03,"Trend Tailors","New York"
174036,"Men","25-34","Men 25-34","Product Launch",45,"Pinterest",0.02,10975.42,0.822237413,"Los Angeles","French",17034,56447,"Fashion",2022-01-26,"Style Sphere","California"
642371,"Women","25-34","Women 25-34","Brand Awareness",60,"Instagram",0.07,11684.52,3.88,"Los Angeles","Spanish",30934,93148,"Food",2022-02-14,"Bistro Bliss","California"
321099,"Women","25-34","Women 25-34","Market Expansion",15,"Instagram",0.13,2176.29,4.21,"Las Vegas","French",5324,17289,"Food",2022-12-16,"Culinary Quest","Nevada"
296219,"Women","25-34","Women 25-34","Increase Sales",30,"Pinterest",0.04,6402.21,0.058986597,"Miami","French",9742,32702,"Fashion",2022-02-27,"Trend Tailors","Florida"
549309,"Women","35-44","Women 35-44","Product Launch",60,"Pinterest",0.03,14457.77,0.132272975,"Miami","English",22061,72815,"Fashion",2022-06-23,"Vogue Visions","Florida"
108113,"Women","18-24","Women 18-24","Market Expansion",30,"Facebook",0.12,6333.55,2.81,"Austin","English",16401,50101,"Fashion",2022-01-28,"Fiber Fashion","Texas"
318279,"Women","35-44","Women 35-44","Market Expansion",45,"Facebook",0.1,8376.62,7.02,"Miami","French",21948,66530,"Fashion",2022-04-11,"Fiber Fashion","Florida"
262195,"Women","25-34","Women 25-34","Market Expansion",30,"Pinterest",0.09,6807.34,0.630977841,"New York","English",10380,34782,"Food",2022-11-22,"Bistro Bliss","New York"
249621,"Women","18-24","Women 18-24","Increase Sales",15,"Instagram",0.08,1972.39,7.32,"Los Angeles","Spanish",4838,15850,"Food",2022-05-07,"Gastronomy Guild","California"
803922,"Men","25-34","Men 25-34","Brand Awareness",30,"Pinterest",0.07,6226.19,1.054608856,"Las Vegas","English",9458,31781,"Fashion",2022-04-13,"Trend Tailors","Nevada"
116133,"Men","25-34","Men 25-34","Product Launch",60,"Instagram",0.15,15000,0.78,"Austin","English",39935,119807,"Fashion",2022-06-16,"Vogue Visions","Texas"
987064,"Women","25-34","Women 25-34","Brand Awareness",30,"Instagram",0.03,4482.34,4.45,"New York","English",11361,35171,"Fashion",2022-03-08,"Mode Maven","New York"
349703,"Men","18-24","Men 18-24","Increase Sales",15,"Twitter",0.11,500,1.58,"New York","Spanish",2047,7584,"Fashion",2022-11-09,"Attire Artistry","New York"
816041,"Men","35-44","Men 35-44","Brand Awareness",60,"Twitter",0.09,15000,4.9,"Los Angeles","Spanish",38445,115394,"Fashion",2022-02-21,"Mode Maven","California"
345360,"Men","35-44","Men 35-44","Increase Sales",15,"Twitter",0.12,2249.92,1.22,"Austin","English",5506,17830,"Fashion",2022-07-25,"Vogue Visions","Texas"
380245,"Women","35-44","Women 35-44","Product Launch",45,"Pinterest",0.03,9991.3,1.215481393,"Austin","Spanish",15462,51328,"Fashion",2022-10-17,"Silk & Style","Texas"
608093,"Women","25-34","Women 25-34","Product Launch",30,"Pinterest",0.1,7716.12,0.075073851,"Los Angeles","English",11826,39489,"Food",2022-11-18,"Nosh Nirvana","California"
827348,"Men","18-24","Men 18-24","Product Launch",30,"Facebook",0.1,7404.31,5.02,"Miami","Spanish",19279,58624,"Food",2022-09-16,"Gastronomy Guild","Florida"
886638,"Women","35-44","Women 35-44","Brand Awareness",60,"Instagram",0.13,12761.83,3.06,"Austin","English",33773,101555,"Fashion",2022-12-02,"Runway Rebels","Texas"
949036,"Women","25-34","Women 25-34","Product Launch",45,"Facebook",0.13,9758.57,4.01,"New York","Spanish",25702,77650,"Food",2022-10-24,"Palate Paradise","New York"
737101,"Men","25-34","Men 25-34","Market Expansion",30,"Twitter",0.03,7620.73,6.04,"Austin","French",19871,60379,"Food",2022-08-26,"Feast Flavors","Texas"
418094,"Women","35-44","Women 35-44","Increase Sales",60,"Facebook",0.03,13760.47,6.36,"Las Vegas","Spanish",36163,108635,"Food",2022-11-28,"Palate Paradise","Nevada"
938334,"Women","35-44","Women 35-44","Increase Sales",15,"Facebook",0.02,3807.35,4.79,"Miami","Spanish",9516,29707,"Food",2022-03-17,"Nosh Nirvana","Florida"
474692,"Women","35-44","Women 35-44","Product Launch",45,"Pinterest",0.08,10547.3,1.24050601,"Miami","English",16349,54217,"Fashion",2022-04-26,"Runway Rebels","Florida"
762554,"Men","18-24","Men 18-24","Product Launch",15,"Facebook",0.02,1121.4,5.17,"Miami","Spanish",3083,10652,"Fashion",2022-04-28,"Style Sphere","Florida"
113440,"Women","25-34","Women 25-34","Brand Awareness",60,"Facebook",0.11,13107.13,0.64,"Austin","English",34642,104130,"Food",2022-04-19,"Epicurean Edge","Texas"
454415,"Men","18-24","Men 18-24","Increase Sales",45,"Pinterest",0.09,11163.24,0.602378279,"New York","French",17339,57439,"Food",2022-06-02,"Bistro Bliss","New York"
125300,"Men","35-44","Men 35-44","Increase Sales",30,"Twitter",0.04,5386.42,3,"Las Vegas","French",13825,42470,"Fashion",2022-08-10,"Trend Tailors","Nevada"
630640,"Men","18-24","Men 18-24","Product Launch",45,"Facebook",0.05,9271.24,1.11,"Miami","English",24356,73662,"Fashion",2022-05-10,"Silk & Style","Florida"
613562,"Men","25-34","Men 25-34","Increase Sales",15,"Twitter",0.02,1190.67,2.04,"Los Angeles","Spanish",3208,11023,"Food",2022-08-07,"Culinary Quest","California"
890811,"Men","25-34","Men 25-34","Market Expansion",45,"Pinterest",0.11,10946.57,0.722138945,"New York","Spanish",16989,56300,"Food",2022-07-24,"Palate Paradise","New York"
889334,"Men","35-44","Men 35-44","Increase Sales",45,"Instagram",0.12,10613.65,0.67,"Austin","English",28024,84528,"Fashion",2022-02-03,"Runway Rebels","Texas"
638799,"Women","18-24","Women 18-24","Brand Awareness",60,"Pinterest",0.04,12450.17,0.409331234,"New York","French",19357,64009,"Food",2022-05-14,"Culinary Quest","New York"
808321,"Men","35-44","Men 35-44","Increase Sales",60,"Instagram",0.1,12283.54,4.03,"Austin","Spanish",32516,97832,"Fashion",2022-09-23,"Fiber Fashion","Texas"
630330,"Men","18-24","Men 18-24","Increase Sales",30,"Twitter",0.12,6151.08,7.34,"New York","Spanish",15908,48639,"Food",2022-08-15,"Epicurean Edge","New York"
313396,"Men","18-24","Men 18-24","Increase Sales",60,"Pinterest",0.04,13060.8,0.807937632,"Las Vegas","French",20279,67015,"Food",2022-07-09,"Bistro Bliss","Nevada"
535537,"Men","35-44","Men 35-44","Product Launch",60,"Instagram",0.08,13435.8,4.31,"Las Vegas","French",35431,106467,"Fashion",2022-12-19,"Attire Artistry","Nevada"
891777,"Men","18-24","Men 18-24","Market Expansion",45,"Pinterest",0.09,8892.51,0.945573025,"New York","English",13704,45603,"Food",2022-11-01,"Nosh Nirvana","New York"
628657,"Women","25-34","Women 25-34","Brand Awareness",45,"Instagram",0.15,8890.13,0.12,"New York","French",23326,70613,"Food",2022-11-18,"Culinary Quest","New York"
262771,"Men","25-34","Men 25-34","Increase Sales",30,"Facebook",0.11,5090.16,1.68,"Las Vegas","Spanish",13021,40087,"Fashion",2022-04-13,"Chic Couture","Nevada"
991019,"Men","35-44","Men 35-44","Brand Awareness",60,"Twitter",0.14,14404.86,0.66,"Miami","English",37462,112485,"Fashion",2022-03-10,"Vogue Visions","Florida"
176901,"Women","25-34","Women 25-34","Product Launch",45,"Pinterest",0.14,9049.73,0.173384846,"New York","French",13951,46411,"Fashion",2022-07-29,"Vogue Visions","New York"
249529,"Women","18-24","Women 18-24","Brand Awareness",15,"Instagram",0.13,4082.26,6.04,"Austin","Spanish",10265,31926,"Fashion",2022-12-28,"Vogue Visions","Texas"
238155,"Women","35-44","Women 35-44","Increase Sales",60,"Pinterest",0.05,12696.95,0.141210338,"Las Vegas","English",19733,65234,"Food",2022-07-06,"Nosh Nirvana","Nevada"
544858,"Men","18-24","Men 18-24","Product Launch",45,"Facebook",0.08,10442.51,2.07,"Los Angeles","English",27554,83135,"Food",2022-04-16,"Feast Flavors","California"
130048,"Women","18-24","Women 18-24","Product Launch",30,"Instagram",0.07,4468.37,7.08,"Los Angeles","French",11322,35056,"Food",2022-04-28,"Culinary Quest","California"
695086,"Women","18-24","Women 18-24","Increase Sales",30,"Instagram",0.09,6487.97,4.89,"New York","English",16812,51318,"Fashion",2022-11-10,"Attire Artistry","New York"
800265,"Men","18-24","Men 18-24","Market Expansion",30,"Pinterest",0.13,5926.23,1.106445562,"New York","Spanish",8984,30238,"Food",2022-02-19,"Bistro Bliss","New York"
624703,"Men","25-34","Men 25-34","Increase Sales",30,"Twitter",0.02,5199.58,7.58,"Miami","French",13322,40980,"Food",2022-12-22,"Dine Divine","Florida"
923942,"Women","25-34","Women 25-34","Brand Awareness",15,"Facebook",0.09,3566.34,7.55,"Las Vegas","English",8865,27779,"Food",2022-03-16,"Bistro Bliss","Nevada"
349429,"Men","25-34","Men 25-34","Increase Sales",15,"Twitter",0.06,3339.88,4.88,"Austin","Spanish",8265,26002,"Food",2022-11-23,"Dine Divine","Texas"
528646,"Men","25-34","Men 25-34","Product Launch",30,"Twitter",0.13,4329.97,0.55,"Las Vegas","French",10942,33932,"Fashion",2022-09-12,"Style Sphere","Nevada"
565614,"Men","18-24","Men 18-24","Brand Awareness",60,"Pinterest",0.05,14702.02,1.177944468,"Los Angeles","English",22300,73595,"Food",2022-11-19,"Savor Street","California"
298737,"Women","25-34","Women 25-34","Product Launch",30,"Facebook",0.01,7587.14,7.7,"New York","French",19783,60117,"Fashion",2022-08-10,"Silk & Style","New York"
186321,"Men","25-34","Men 25-34","Brand Awareness",15,"Twitter",0.09,1314.1,2.56,"Los Angeles","Spanish",3438,11704,"Food",2022-06-11,"Bistro Bliss","California"
424903,"Women","18-24","Women 18-24","Increase Sales",15,"Instagram",0.01,500,1.67,"Austin","English",1144,4908,"Food",2022-07-11,"Gourmet Grove","Texas"
832680,"Women","18-24","Women 18-24","Increase Sales",15,"Twitter",0.09,3680.18,5.38,"Los Angeles","French",9172,28688,"Food",2022-11-11,"Epicurean Edge","California"
234878,"Men","35-44","Men 35-44","Product Launch",60,"Twitter",0.1,12971.69,3.65,"Austin","Spanish",34303,103128,"Fashion",2022-03-21,"Fiber Fashion","Texas"
558694,"Men","18-24","Men 18-24","Increase Sales",45,"Facebook",0.05,8822.33,7.77,"Las Vegas","French",23150,70092,"Fashion",2022-02-19,"Vogue Visions","Nevada"
150065,"Women","18-24","Women 18-24","Product Launch",15,"Instagram",0.13,3990.38,4.57,"Miami","French",10014,31182,"Food",2022-03-15,"Gourmet Grove","Florida"
793009,"Men","18-24","Men 18-24","Brand Awareness",60,"Twitter",0.04,15000,2.61,"Los Angeles","French",38769,116356,"Fashion",2022-03-01,"Style Sphere","California"
423118,"Men","18-24","Men 18-24","Brand Awareness",15,"Twitter",0.07,1561.78,3,"Austin","English",3940,13189,"Fashion",2022-11-04,"Style Sphere","Texas"
491441,"Women","35-44","Women 35-44","Market Expansion",45,"Pinterest",0.04,9392.93,0.693539383,"Miami","English",14497,48186,"Food",2022-11-28,"Epicurean Edge","Florida"
456229,"Men","25-34","Men 25-34","Brand Awareness",45,"Twitter",0.14,10950.61,6.36,"New York","Spanish",28936,87228,"Fashion",2022-05-21,"Style Sphere","New York"
360836,"Women","18-24","Women 18-24","Product Launch",60,"Instagram",0.13,12719.06,5.59,"Los Angeles","English",33656,101210,"Food",2022-05-28,"Dine Divine","California"
359031,"Men","18-24","Men 18-24","Market Expansion",45,"Twitter",0.11,11043.51,7.76,"Miami","English",29192,87987,"Food",2022-09-23,"Epicurean Edge","Florida"
858021,"Women","25-34","Women 25-34","Market Expansion",30,"Instagram",0.1,4143.39,3.76,"Austin","Spanish",10433,32422,"Food",2022-05-02,"Culinary Quest","Texas"
364210,"Women","35-44","Women 35-44","Brand Awareness",45,"Facebook",0.09,9392.79,3.07,"Las Vegas","English",24683,74633,"Fashion",2022-10-31,"Glam Garments","Nevada"
962416,"Men","25-34","Men 25-34","Brand Awareness",60,"Instagram",0.11,14161.36,3.45,"Los Angeles","French",37002,111120,"Food",2022-07-29,"Epicurean Edge","California"
471614,"Men","25-34","Men 25-34","Market Expansion",45,"Facebook",0.07,9815.95,7.7,"New York","French",25863,78127,"Food",2022-05-10,"Savor Street","New York"
937329,"Men","25-34","Men 25-34","Brand Awareness",60,"Twitter",0.06,13221.15,3.37,"New York","Spanish",34923,104963,"Fashion",2022-04-27,"Glam Garments","New York"
605972,"Women","25-34","Women 25-34","Increase Sales",60,"Instagram",0.15,15000,2.97,"Austin","Spanish",38756,116317,"Fashion",2022-08-01,"Vogue Visions","Texas"
215631,"Women","35-44","Women 35-44","Increase Sales",45,"Instagram",0.07,9876.22,0.85,"Las Vegas","English",26024,78603,"Food",2022-05-02,"Culinary Quest","Nevada"
389178,"Women","18-24","Women 18-24","Product Launch",15,"Twitter",0.11,3849.5,5.76,"New York","Spanish",9629,30041,"Fashion",2022-10-20,"Trend Tailors","New York"
346462,"Men","18-24","Men 18-24","Product Launch",60,"Twitter",0.01,11470.19,2.83,"Miami","English",30361,91451,"Fashion",2022-12-23,"Silk & Style","Florida"
563753,"Women","25-34","Women 25-34","Brand Awareness",45,"Twitter",0.04,10457.12,6.2,"New York","Spanish",27597,83262,"Fashion",2022-11-30,"Silk & Style","New York"
155230,"Women","35-44","Women 35-44","Product Launch",30,"Pinterest",0.08,6815.73,0.648852567,"Las Vegas","English",10392,34821,"Food",2022-06-13,"Nosh Nirvana","Nevada"
453463,"Men","18-24","Men 18-24","Product Launch",45,"Facebook",0.1,10082.5,1.47,"Las Vegas","Spanish",26578,80245,"Food",2022-06-29,"Feast Flavors","Nevada"
707110,"Men","25-34","Men 25-34","Increase Sales",45,"Pinterest",0.12,7867.54,0.443293214,"Las Vegas","French",12068,40277,"Food",2022-01-27,"Dine Divine","Nevada"
943802,"Women","25-34","Women 25-34","Increase Sales",15,"Facebook",0.02,1047.1,3.33,"Miami","French",2949,10256,"Fashion",2022-12-27,"Chic Couture","Florida"
127070,"Women","18-24","Women 18-24","Market Expansion",15,"Twitter",0.11,2663.37,7.66,"Las Vegas","French",6514,20815,"Fashion",2022-12-13,"Vogue Visions","Nevada"
760254,"Men","18-24","Men 18-24","Market Expansion",45,"Twitter",0.14,10953.2,3.34,"Austin","English",28943,87249,"Food",2022-10-16,"Feast Flavors","Texas"
881267,"Men","35-44","Men 35-44","Product Launch",30,"Pinterest",0.05,4809.17,0.421843542,"Las Vegas","Spanish",7194,24405,"Fashion",2022-05-22,"Vogue Visions","Nevada"
309740,"Women","35-44","Women 35-44","Market Expansion",60,"Facebook",0.09,13359.17,3.48,"Las Vegas","Spanish",35250,105931,"Fashion",2022-08-06,"Glam Garments","Nevada"
594582,"Women","25-34","Women 25-34","Brand Awareness",45,"Twitter",0.08,11325.48,0.44,"Miami","French",29966,90279,"Fashion",2022-03-04,"Vogue Visions","Florida"
439505,"Women","35-44","Women 35-44","Product Launch",30,"Facebook",0.09,4389.14,3.72,"Miami","English",11104,34412,"Fashion",2022-05-02,"Vogue Visions","Florida"
798542,"Men","18-24","Men 18-24","Product Launch",60,"Instagram",0.09,14627.9,4.34,"Miami","Spanish",37855,113648,"Fashion",2022-09-02,"Glam Garments","Florida"
371683,"Women","18-24","Women 18-24","Market Expansion",45,"Twitter",0.13,8624.52,7.29,"Miami","French",22626,68538,"Food",2022-11-03,"Gourmet Grove","Florida"
217598,"Women","35-44","Women 35-44","Increase Sales",60,"Pinterest",0.08,14204.34,0.825812358,"Austin","French",21785,71917,"Fashion",2022-07-23,"Chic Couture","Texas"
469150,"Men","18-24","Men 18-24","Product Launch",15,"Pinterest",0.09,1814.07,0.327107493,"New York","English",2624,9527,"Food",2022-01-04,"Bistro Bliss","New York"
696949,"Women","35-44","Women 35-44","Brand Awareness",45,"Pinterest",0.03,8111.3,0.441505741,"Las Vegas","French",12462,41560,"Food",2022-05-23,"Feast Flavors","Nevada"
537460,"Men","18-24","Men 18-24","Market Expansion",60,"Instagram",0.14,14249.03,2.68,"Austin","Spanish",37176,111637,"Fashion",2022-12-28,"Fiber Fashion","Texas"
150111,"Women","35-44","Women 35-44","Market Expansion",60,"Instagram",0.1,11685.12,0.62,"Miami","French",30936,93154,"Food",2022-01-29,"Bistro Bliss","Florida"
241298,"Men","18-24","Men 18-24","Brand Awareness",45,"Twitter",0.13,8128.64,1.26,"Las Vegas","French",21271,64526,"Food",2022-11-19,"Gourmet Grove","Nevada"
547167,"Men","18-24","Men 18-24","Market Expansion",45,"Twitter",0.15,11252.36,1.76,"Austin","French",29766,89687,"Fashion",2022-12-21,"Glam Garments","Texas"
454405,"Men","35-44","Men 35-44","Market Expansion",30,"Facebook",0.06,5782.44,5.29,"New York","French",14900,45654,"Food",2022-11-13,"Dine Divine","New York"
652443,"Women","25-34","Women 25-34","Product Launch",30,"Facebook",0.14,6250.36,2.74,"Los Angeles","French",16170,49416,"Fashion",2022-11-15,"Fiber Fashion","California"
284286,"Men","25-34","Men 25-34","Market Expansion",30,"Facebook",0.03,6856.54,6.17,"Miami","Spanish",17807,54266,"Fashion",2022-09-07,"Silk & Style","Florida"
679756,"Men","35-44","Men 35-44","Product Launch",15,"Facebook",0.01,1485.18,6.05,"New York","French",3777,12707,"Fashion",2022-08-10,"Vogue Visions","New York"
767026,"Men","18-24","Men 18-24","Product Launch",30,"Facebook",0.11,5013.18,3.09,"Miami","English",12807,39456,"Food",2022-09-25,"Culinary Quest","Florida"
359480,"Women","35-44","Women 35-44","Increase Sales",30,"Twitter",0.07,7070.76,3.41,"Los Angeles","Spanish",18389,55989,"Food",2022-05-03,"Culinary Quest","California"
444568,"Men","35-44","Men 35-44","Market Expansion",15,"Facebook",0.14,3530.64,5.55,"Austin","English",8766,27485,"Food",2022-05-06,"Gastronomy Guild","Texas"
482686,"Women","25-34","Women 25-34","Product Launch",15,"Pinterest",0.12,3298.53,0.802575214,"Miami","Spanish",4789,16575,"Fashion",2022-04-29,"Silk & Style","Florida"
658884,"Men","18-24","Men 18-24","Product Launch",60,"Instagram",0.07,12091.89,1.04,"Las Vegas","English",32008,96328,"Food",2022-06-06,"Gourmet Grove","Nevada"
284774,"Women","35-44","Women 35-44","Brand Awareness",15,"Instagram",0.13,2787.17,7.11,"New York","English",6822,21727,"Fashion",2022-09-20,"Mode Maven","New York"
544348,"Men","25-34","Men 25-34","Increase Sales",45,"Facebook",0.03,10091.07,7.23,"Austin","English",26601,80314,"Fashion",2022-12-21,"Fiber Fashion","Texas"
789827,"Men","35-44","Men 35-44","Increase Sales",15,"Instagram",0.14,3495.06,4.75,"Austin","English",8674,27212,"Food",2022-11-29,"Gastronomy Guild","Texas"
293779,"Women","35-44","Women 35-44","Product Launch",45,"Facebook",0.14,8295.41,2.16,"New York","Spanish",21726,65874,"Food",2022-07-21,"Dine Divine","New York"
154780,"Women","35-44","Women 35-44","Product Launch",45,"Twitter",0.13,8576.95,3.84,"Los Angeles","Spanish",22498,68158,"Food",2022-01-07,"Nosh Nirvana","California"
438322,"Women","35-44","Women 35-44","Increase Sales",60,"Pinterest",0.02,13603.71,0.112610776,"Miami","English",21039,69488,"Fashion",2022-03-09,"Fiber Fashion","Florida"
373994,"Men","35-44","Men 35-44","Market Expansion",15,"Pinterest",0.07,1405.29,0.218071662,"New York","English",2124,7897,"Fashion",2022-03-12,"Chic Couture","New York"
140049,"Men","35-44","Men 35-44","Market Expansion",60,"Facebook",0.14,11977.33,7.37,"New York","Spanish",31711,95447,"Food",2022-09-25,"Feast Flavors","New York"
